#AGWN
02671062-n	grc:lemma	ἐπείσοδος
02671062-n	grc:lemma	προσέλευσις
02671062-n	grc:lemma	ἐπιγίγνομαι
02671062-n	grc:lemma	πρόσοδος
02671062-n	grc:lemma	προσχωρέω
02671062-n	grc:lemma	ἐπήλυσις
02671062-n	grc:lemma	ἐπιστείχω
02671062-n	grc:lemma	προσπίλναμαι
02671062-n	grc:lemma	συνεγγισμός
02671062-n	grc:lemma	προσχώρησις
02671062-n	grc:lemma	πίλναμαι
02671062-n	grc:lemma	ἐπίβασις
02671062-n	grc:lemma	παρεγχρίμπτομαι
02671062-n	grc:lemma	προσβαδίζω
02671062-n	grc:lemma	πέλασις
02671062-n	grc:lemma	πρόσβασις
02671062-n	grc:lemma	εἰσεγγίζω
02671062-n	grc:lemma	πλησιασμός
#02693860-n	eng:def	0	passageway between seating areas as in an auditorium or passenger vehicle or between areas of shelves of goods as in stores
02693860-n	grc:lemma	σκάλα
02693860-n	grc:lemma	ἀποβάθρα
02693860-n	grc:lemma	πάρηξις
#02697759-n	eng:def	0	a narrow street with walls on both sides
02697759-n	grc:lemma	λαύρα
#02699494-n	eng:def	0	a raised structure on which gifts or sacrifices to a god are made
02699494-n	grc:lemma	καπνωτήριον
02699494-n	grc:lemma	θυηπόλιον
02699494-n	grc:lemma	θυσιαστήριον
#02699629-n	eng:def	0	the table in Christian churches where communion is given
02699629-n	grc:lemma	καπνωτήριον
02699629-n	grc:lemma	θυηπόλιον
02699629-n	grc:lemma	θυσιαστήριον
#02704949-n	eng:def	0	an oval large stadium with tiers of seats; an arena in which contests and spectacles are held
02704949-n	grc:lemma	ἀμφιθέατρον
#02705201-n	eng:def	0	a sloping gallery with seats for spectators (as in an operating room or theater)
02705201-n	grc:lemma	ἀμφιθέατρον
#02706586-n	eng:def	0	a trinket or piece of jewelry usually hung about the neck and thought to be a magical protection against evil or disease
02706586-n	grc:lemma	περίαμμα
02706586-n	grc:lemma	βασκάνιον
02706586-n	grc:lemma	παράρτημα
02706586-n	grc:lemma	ἔνδεσμα
#02713594-n	eng:def	0	an addition that extends a main building
02713594-n	grc:lemma	πτερόν
02713594-n	grc:lemma	ἀνάτασις
02713594-n	grc:lemma	πτερύγιον
02713594-n	grc:lemma	ἐπέκτασις
02713594-n	grc:lemma	προσείρω
02713594-n	grc:lemma	ὑπότασις
02713594-n	grc:lemma	ἀντιζεύγνυμι
02713594-n	grc:lemma	πτέρυξ
02713594-n	grc:lemma	παρέκτασις
02713594-n	grc:lemma	ἔκτασις
#02715513-n	eng:def	0	a large entrance or reception room or area
02715513-n	grc:lemma	προμολή
02715513-n	grc:lemma	μέγαρον
02715513-n	grc:lemma	προπαστάς
02715513-n	grc:lemma	θυρών
02715513-n	grc:lemma	πρόδομος
#02719588-n	eng:def	0	a remedy that stops or controls the effects of a poison
02719588-n	grc:lemma	πίκρα
02719588-n	grc:lemma	σατυριακή
02719588-n	grc:lemma	ἀλκτήριον
02719588-n	grc:lemma	ἀντιφάρμακον
#02725872-n	eng:def	0	a heavy block of iron or steel on which hot metals are shaped by hammering
02725872-n	grc:lemma	ἄκμων
02725872-n	grc:lemma	μύδρος
#02727016-n	eng:def	0	an man-made opening; usually small
02727016-n	grc:lemma	τρῆμα
02727016-n	grc:lemma	κατάτρησις
#02727426-n	eng:def	0	a shed containing a number of beehives
02727426-n	grc:lemma	μελισσών
#02729965-n	eng:def	0	a device or control that is very useful for a particular job
02729965-n	grc:lemma	κατανόημα
02729965-n	grc:lemma	ἐπιτέχνημα
02729965-n	grc:lemma	ἐπιτηδειότης
02729965-n	grc:lemma	ἐπινόημα
02729965-n	grc:lemma	εὐθετισμός
02729965-n	grc:lemma	κατασκευασμός
02729965-n	grc:lemma	ἐπιμηχάνησις
02729965-n	grc:lemma	μηχανή
#02730930-n	eng:def	0	a garment of cloth or leather or plastic that is tied about the waist and worn to protect your clothing
02730930-n	grc:lemma	περιζώστρα
02730930-n	grc:lemma	περίζωμα
#02733213-n	eng:def	0	a structure composed of a series of arches supported by columns
02733213-n	grc:lemma	στύλωσις
02733213-n	grc:lemma	ἐξέδρα
#02733524-n	eng:def	0	(architecture) a masonry construction (usually curved) for spanning an opening and supporting the weight above it
02733524-n	grc:lemma	καμάρωμα
02733524-n	grc:lemma	τοξοποιέω
02733524-n	grc:lemma	ψαλιδόω
#02734217-n	eng:def	0	a passageway under a curved masonry construction
02734217-n	grc:lemma	καμάρωμα
02734217-n	grc:lemma	τοξοποιέω
02734217-n	grc:lemma	ψαλιδόω
#02734725-n	eng:def	0	an architectural product or work
02734725-n	grc:lemma	ἀρχιτεκτονία
#02734835-n	eng:def	0	the lowest part of an entablature; rests immediately on the capitals of the columns
02734835-n	grc:lemma	ἐπιστύλιον
#02734994-n	eng:def	0	the molding around a door or window
02734994-n	grc:lemma	ἐπιστύλιον
#02742753-n	eng:def	0	a projectile with a straight thin shaft and an arrowhead on one end and stabilizing vanes on the other; intended to be shot from a bow
02742753-n	grc:lemma	ἰά
02742753-n	grc:lemma	ἰός
02742753-n	grc:lemma	ἰόμωροι
02742753-n	grc:lemma	ὀιστός
02742753-n	grc:lemma	τόξευμα
#02743207-n	eng:def	0	a military structure where arms and ammunition and other military equipment are stored and training is given in the use of arms
02743207-n	grc:lemma	ὁπλοθήκη
02743207-n	grc:lemma	ὁπλοφυλάκιον
02743207-n	grc:lemma	σιδηροθήκη
02743207-n	grc:lemma	ὁπλισία
#02743426-n	eng:def	0	all the weapons and equipment that a country has
02743426-n	grc:lemma	ὁπλοθήκη
02743426-n	grc:lemma	ὁπλοφυλάκιον
02743426-n	grc:lemma	σιδηροθήκη
02743426-n	grc:lemma	ὁπλισία
#02761834-n	eng:def	0	a device on an automobile for making a warning noise
02761834-n	grc:lemma	κέρας
02761834-n	grc:lemma	φάλος
02761834-n	grc:lemma	βυκάνη
02761834-n	grc:lemma	κεραία
#02764044-n	eng:def	0	an edge tool with a heavy bladed head mounted across a handle
02764044-n	grc:lemma	πέλυξ
02764044-n	grc:lemma	πέλεκυς
02764044-n	grc:lemma	κύβηλις
#02764614-n	eng:def	0	the center around which something rotates
02764614-n	grc:lemma	πόλος
#02764779-n	eng:def	0	a shaft on which a wheel rotates
02764779-n	grc:lemma	στρόφιγξ
02764779-n	grc:lemma	ἄξων
#02769748-n	eng:def	0	a bag carried by a strap on your back or shoulder
02769748-n	grc:lemma	σακκοπήρα
#02773838-n	eng:def	0	a portable rectangular container for carrying clothes
02773838-n	grc:lemma	ἀμφιλαμβάνω
02773838-n	grc:lemma	μάρσιπος
02773838-n	grc:lemma	ἀρύβαλλος
02773838-n	grc:lemma	ἔνδεσμος
02773838-n	grc:lemma	μάρσιππος
02773838-n	grc:lemma	θύλακος
02773838-n	grc:lemma	βαλλάντιον
#02774152-n	eng:def	0	a container used for carrying money and small personal items or accessories (especially by women)
02774152-n	grc:lemma	μάρσιπος
02774152-n	grc:lemma	ἀρύβαλλος
02774152-n	grc:lemma	ἔνδεσμος
02774152-n	grc:lemma	μάρσιππος
02774152-n	grc:lemma	θύλακος
02774152-n	grc:lemma	βαλλάντιον
#02774630-n	eng:def	0	cases used to carry belongings when traveling
02774630-n	grc:lemma	σαγή
#02776205-n	eng:def	0	something used to lure fish or other animals into danger so they can be trapped or killed
02776205-n	grc:lemma	δέλεαρ
02776205-n	grc:lemma	παρασαίνω
02776205-n	grc:lemma	δόλος
02776205-n	grc:lemma	θόρισμα
#02776631-n	eng:def	0	a workplace where baked goods (breads and cakes and pastries) are produced or sold
02776631-n	grc:lemma	ἀρτοπώλιον
02776631-n	grc:lemma	κριβανεῖον
#02777100-n	eng:def	0	a scale for weighing; depends on pull of gravity
02777100-n	grc:lemma	τάλαντον
02777100-n	grc:lemma	ζυγόσταθμος
02777100-n	grc:lemma	τρυτάνη
02777100-n	grc:lemma	ζυγοστάτημα
02777100-n	grc:lemma	ἰσονομία
02777100-n	grc:lemma	σταχάνη
02777100-n	grc:lemma	σηκόω
02777100-n	grc:lemma	ταλαντεύω
02777100-n	grc:lemma	ἀντιρρέπω
02777100-n	grc:lemma	πλαστίγγιον
02777100-n	grc:lemma	ἀνισόω
02777100-n	grc:lemma	ζυγοτρυτάνη
02777100-n	grc:lemma	ἰσάζω
#02777734-n	eng:def	0	a platform projecting from the wall of a building and surrounded by a balustrade or railing or parapet
02777734-n	grc:lemma	ἐκθέτης
#02783790-n	eng:def	0	an ointment containing a fragrant resin
02783790-n	grc:lemma	μύρον
02783790-n	grc:lemma	θεριστός
#02784218-n	eng:def	0	a thin flat strip of flexible material that is worn around the body or one of the limbs (especially to decorate the body)
02784218-n	grc:lemma	πάνυσσα
02784218-n	grc:lemma	ταινία
02784218-n	grc:lemma	διάδημα
02784218-n	grc:lemma	ἔθνος
02784218-n	grc:lemma	βλῆτρον
02784218-n	grc:lemma	σειρά
02784218-n	grc:lemma	σφιγκτήρ
02784218-n	grc:lemma	ζεῦγμα
02784218-n	grc:lemma	κοινωμάτιον
02784218-n	grc:lemma	κατάδημα
02784218-n	grc:lemma	περίδεσμος
02784218-n	grc:lemma	κατάδεσμος
02784218-n	grc:lemma	ἔρσις
02784218-n	grc:lemma	δέμα
02784218-n	grc:lemma	δεσμός
02784218-n	grc:lemma	περίδημα
02784218-n	grc:lemma	τόνος
02784218-n	grc:lemma	ἴλη
02784218-n	grc:lemma	κόμβος
02784218-n	grc:lemma	θίασος
02784218-n	grc:lemma	ἰλλάς
02784218-n	grc:lemma	οἶμος
02784218-n	grc:lemma	ἀπόδεσμος
#02784732-n	eng:def	0	an adornment consisting of a strip of a contrasting color or material
02784732-n	grc:lemma	πάνυσσα
02784732-n	grc:lemma	ταινία
02784732-n	grc:lemma	διάδημα
02784732-n	grc:lemma	ἔθνος
02784732-n	grc:lemma	βλῆτρον
02784732-n	grc:lemma	σειρά
02784732-n	grc:lemma	σφιγκτήρ
02784732-n	grc:lemma	ζεῦγμα
02784732-n	grc:lemma	κοινωμάτιον
02784732-n	grc:lemma	κατάδημα
02784732-n	grc:lemma	περίδεσμος
02784732-n	grc:lemma	κατάδεσμος
02784732-n	grc:lemma	ἔρσις
02784732-n	grc:lemma	δέμα
02784732-n	grc:lemma	δεσμός
02784732-n	grc:lemma	περίδημα
02784732-n	grc:lemma	τόνος
02784732-n	grc:lemma	ἴλη
02784732-n	grc:lemma	κόμβος
02784732-n	grc:lemma	θίασος
02784732-n	grc:lemma	ἰλλάς
02784732-n	grc:lemma	οἶμος
02784732-n	grc:lemma	ἀπόδεσμος
#02785648-n	eng:def	0	a piece of soft material that covers and protects an injured part of the body
02785648-n	grc:lemma	ἔγχηλος
02785648-n	grc:lemma	ἐμβόλισμα
02785648-n	grc:lemma	σχηματόδεσμος
02785648-n	grc:lemma	βουκολίσκος
02785648-n	grc:lemma	φασκία
02785648-n	grc:lemma	πρόσραμμα
02785648-n	grc:lemma	ἁρμελάτης
02785648-n	grc:lemma	μεσόρομβος
02785648-n	grc:lemma	θαίς
02785648-n	grc:lemma	παρασκεπάστρα
02785648-n	grc:lemma	ὑπορράπτω
02785648-n	grc:lemma	ἡμικεραύνιος
02785648-n	grc:lemma	ἀναζώστρα
02785648-n	grc:lemma	πιλίον
02785648-n	grc:lemma	φιλάγριον
02785648-n	grc:lemma	τραχηλιστήρ
02785648-n	grc:lemma	ἀνάδεσμος
02785648-n	grc:lemma	ἀντίλοξος
#02787772-n	eng:def	0	a building in which the business of banking transacted
02787772-n	grc:lemma	ὄχθη
02787772-n	grc:lemma	ἀναβολή
02787772-n	grc:lemma	πρόσχωσις
02787772-n	grc:lemma	ὄχθος
02787772-n	grc:lemma	τρέπεδδα
02787772-n	grc:lemma	χῶμα
02787772-n	grc:lemma	ἀργυροτράπεζα
#02788689-n	eng:def	0	a rigid piece of metal or wood; usually used as a fastening or obstruction or weapon
02788689-n	grc:lemma	μοχλόω
02788689-n	grc:lemma	μοχλός
02788689-n	grc:lemma	ζύγωμα
02788689-n	grc:lemma	κανών
02788689-n	grc:lemma	κλεῖθρον
02788689-n	grc:lemma	ἐπιβλής
02788689-n	grc:lemma	κλείω
02788689-n	grc:lemma	ἐπιμοχλεύω
#02789271-n	eng:def	0	an obstruction (usually metal) placed at the top of a goal
02789271-n	grc:lemma	μοχλόω
02789271-n	grc:lemma	μοχλός
02789271-n	grc:lemma	ζύγωμα
02789271-n	grc:lemma	κανών
02789271-n	grc:lemma	κλεῖθρον
02789271-n	grc:lemma	ἐπιβλής
02789271-n	grc:lemma	κλείω
02789271-n	grc:lemma	ἐπιμοχλεύω
#02789487-n	eng:def	0	a counter where you can obtain food or drink
02789487-n	grc:lemma	μοχλόω
02789487-n	grc:lemma	μοχλός
02789487-n	grc:lemma	ζύγωμα
02789487-n	grc:lemma	κανών
02789487-n	grc:lemma	κλεῖθρον
02789487-n	grc:lemma	ἐπιβλής
02789487-n	grc:lemma	κλείω
02789487-n	grc:lemma	ἐπιμοχλεύω
#02789770-n	eng:def	0	(law) a railing that encloses the part of the courtroom where the judges and lawyers sit and the case is tried
02789770-n	grc:lemma	μοχλόω
02789770-n	grc:lemma	μοχλός
02789770-n	grc:lemma	ζύγωμα
02789770-n	grc:lemma	κανών
02789770-n	grc:lemma	κλεῖθρον
02789770-n	grc:lemma	ἐπιβλής
02789770-n	grc:lemma	κλείω
02789770-n	grc:lemma	ἐπιμοχλεύω
#02795169-n	eng:def	0	a cylindrical container that holds liquids
02795169-n	grc:lemma	τυμπανεύς
02795169-n	grc:lemma	ὑπάντλιον
#02796623-n	eng:def	0	a structure or object that impedes free movement
02796623-n	grc:lemma	ἔμφραγμα
02796623-n	grc:lemma	κάγκελος
02796623-n	grc:lemma	κλεῖσμα
02796623-n	grc:lemma	διάφραγμα
#02797295-n	eng:def	0	a cart for carrying small loads; has handles and one or more wheels
02797295-n	grc:lemma	ἠρίον
02797295-n	grc:lemma	τύμβος
02797295-n	grc:lemma	μονότροχος
#02797692-n	eng:def	0	a support or foundation
02797692-n	grc:lemma	αἰσχρήμων
02797692-n	grc:lemma	πόδωμα
02797692-n	grc:lemma	θέμεθλα
02797692-n	grc:lemma	δυσπρεπής
02797692-n	grc:lemma	ὑπόθημα
02797692-n	grc:lemma	στήκω
02797692-n	grc:lemma	βωμός
02797692-n	grc:lemma	ὑπόβαθρα
02797692-n	grc:lemma	ὑπόθεμα
02797692-n	grc:lemma	ὑποποδία
02797692-n	grc:lemma	ἑδραίωμα
02797692-n	grc:lemma	ἐπίστατον
02797692-n	grc:lemma	ταρσός
02797692-n	grc:lemma	βαθρικόν
02797692-n	grc:lemma	λαμπτήρ
02797692-n	grc:lemma	ἔδαφος
02797692-n	grc:lemma	παγεύς
02797692-n	grc:lemma	ὑπόβαθρον
02797692-n	grc:lemma	ταπεινόφρων
02797692-n	grc:lemma	βάθρωσις
02797692-n	grc:lemma	κίβδηλος
#02797881-n	eng:def	0	a place that the runner must touch before scoring
02797881-n	grc:lemma	αἰσχρήμων
02797881-n	grc:lemma	πόδωμα
02797881-n	grc:lemma	θέμεθλα
02797881-n	grc:lemma	δυσπρεπής
02797881-n	grc:lemma	ὑπόθημα
02797881-n	grc:lemma	ὑπόθεμα
02797881-n	grc:lemma	μάρσιπος
02797881-n	grc:lemma	ἀρύβαλλος
02797881-n	grc:lemma	ὑποποδία
02797881-n	grc:lemma	ἑδραίωμα
02797881-n	grc:lemma	ἔνδεσμος
02797881-n	grc:lemma	βαθρικόν
02797881-n	grc:lemma	μάρσιππος
02797881-n	grc:lemma	θύλακος
02797881-n	grc:lemma	ἔδαφος
02797881-n	grc:lemma	ὑπόβαθρον
02797881-n	grc:lemma	βαλλάντιον
02797881-n	grc:lemma	ταπεινόφρων
02797881-n	grc:lemma	κίβδηλος
#02798117-n	eng:def	0	(electronics) the part of a transistor that separates the emitter from the collector
02798117-n	grc:lemma	αἰσχρήμων
02798117-n	grc:lemma	πόδωμα
02798117-n	grc:lemma	θέμεθλα
02798117-n	grc:lemma	δυσπρεπής
02798117-n	grc:lemma	ὑπόθημα
02798117-n	grc:lemma	ὑπόθεμα
02798117-n	grc:lemma	ὑποποδία
02798117-n	grc:lemma	ἑδραίωμα
02798117-n	grc:lemma	βαθρικόν
02798117-n	grc:lemma	ἔδαφος
02798117-n	grc:lemma	ὑπόβαθρον
02798117-n	grc:lemma	ταπεινόφρων
02798117-n	grc:lemma	κίβδηλος
#02798290-n	eng:def	0	installation from which a military force initiates operations
02798290-n	grc:lemma	αἰσχρήμων
02798290-n	grc:lemma	πόδωμα
02798290-n	grc:lemma	θέμεθλα
02798290-n	grc:lemma	δυσπρεπής
02798290-n	grc:lemma	ὑπόθημα
02798290-n	grc:lemma	ὑπόθεμα
02798290-n	grc:lemma	ὑποποδία
02798290-n	grc:lemma	ἑδραίωμα
02798290-n	grc:lemma	βαθρικόν
02798290-n	grc:lemma	ἔδαφος
02798290-n	grc:lemma	ὑπόβαθρον
02798290-n	grc:lemma	ταπεινόφρων
02798290-n	grc:lemma	κίβδηλος
#02801525-n	eng:def	0	a bowl-shaped vessel; usually used for holding food or liquids
02801525-n	grc:lemma	σκάφη
02801525-n	grc:lemma	χέρνιβον
02801525-n	grc:lemma	μισγάγκεια
02801525-n	grc:lemma	νιπτήρ
02801525-n	grc:lemma	ἀμνίον
02801525-n	grc:lemma	χερνιβεῖον
#02801938-n	eng:def	0	a container that is usually woven and has handles
02801938-n	grc:lemma	τάλαρος
02801938-n	grc:lemma	κορυνθεύς
02801938-n	grc:lemma	κάνεον
02801938-n	grc:lemma	κίουρος
02801938-n	grc:lemma	θῖβις
02801938-n	grc:lemma	ἔρυσος
02801938-n	grc:lemma	μύρσος
02801938-n	grc:lemma	κάμψα
02801938-n	grc:lemma	κίστη
02801938-n	grc:lemma	μόροττον
02801938-n	grc:lemma	φίσκος
02801938-n	grc:lemma	κερτύλλιον
02801938-n	grc:lemma	κόφινος
02801938-n	grc:lemma	σώρακος
02801938-n	grc:lemma	κιστίδιον
02801938-n	grc:lemma	βελενκώθιον
#02802215-n	eng:def	0	horizontal circular metal hoop supporting a net through which players try to throw the basketball
02802215-n	grc:lemma	τάλαρος
02802215-n	grc:lemma	κορυνθεύς
02802215-n	grc:lemma	κάνεον
02802215-n	grc:lemma	κίουρος
02802215-n	grc:lemma	θῖβις
02802215-n	grc:lemma	ἔρυσος
02802215-n	grc:lemma	μύρσος
02802215-n	grc:lemma	κάμψα
02802215-n	grc:lemma	κίστη
02802215-n	grc:lemma	μόροττον
02802215-n	grc:lemma	φίσκος
02802215-n	grc:lemma	κερτύλλιον
02802215-n	grc:lemma	κόφινος
02802215-n	grc:lemma	σώρακος
02802215-n	grc:lemma	κιστίδιον
02802215-n	grc:lemma	βελενκώθιον
#02806088-n	eng:def	0	a stronghold into which people could go for shelter during a battle
02806088-n	grc:lemma	λάρισα
02806088-n	grc:lemma	προπολεμητήριον
02806088-n	grc:lemma	πέργαμον
02806088-n	grc:lemma	ἀκρόπολις
02806088-n	grc:lemma	φρούριον
#02807731-n	eng:def	0	a room (as in a residence) containing a bathtub or shower and usually a washbasin and toilet
02807731-n	grc:lemma	λοετρόν
02807731-n	grc:lemma	βαλανεῖον
02807731-n	grc:lemma	βάτος
02807731-n	grc:lemma	λουτρόν
02807731-n	grc:lemma	δροίτη
#02808440-n	eng:def	0	a relatively large open container that you fill with water and use to wash the body
02808440-n	grc:lemma	λοετρόν
02808440-n	grc:lemma	σκάφη
02808440-n	grc:lemma	ὤατον
02808440-n	grc:lemma	βαλανεῖον
02808440-n	grc:lemma	βάτος
02808440-n	grc:lemma	ἀσάμινθος
02808440-n	grc:lemma	λουτρόν
02808440-n	grc:lemma	δροίτη
#02818832-n	eng:def	0	a piece of furniture that provides a place to sleep
02818832-n	grc:lemma	θαλάμη
02818832-n	grc:lemma	κοῖτος
02818832-n	grc:lemma	δέμνιον
02818832-n	grc:lemma	εὐνή
02818832-n	grc:lemma	λέχος
02818832-n	grc:lemma	λέκτρον
02818832-n	grc:lemma	κοίτη
02818832-n	grc:lemma	κράββατος
02818832-n	grc:lemma	φυλλάς
02818832-n	grc:lemma	ὑπόστρωμα
#02819474-n	eng:def	0	a plot of ground in which plants are growing
02819474-n	grc:lemma	θαλάμη
02819474-n	grc:lemma	κοῖτος
02819474-n	grc:lemma	δέμνιον
02819474-n	grc:lemma	εὐνή
02819474-n	grc:lemma	λέχος
02819474-n	grc:lemma	λέκτρον
02819474-n	grc:lemma	κοίτη
02819474-n	grc:lemma	κράββατος
02819474-n	grc:lemma	φυλλάς
02819474-n	grc:lemma	ὑπόστρωμα
#02820432-n	eng:def	0	material used to provide a bed for animals
02820432-n	grc:lemma	φορεῖον
02820432-n	grc:lemma	ὑπόβλημα
02820432-n	grc:lemma	φέρετρον
02820432-n	grc:lemma	συρφετός
02820432-n	grc:lemma	λεκτίκιον
02820432-n	grc:lemma	φέρτρον
02820432-n	grc:lemma	λεκτίς
02820432-n	grc:lemma	ὑπόστρωμα
#02821627-n	eng:def	0	a room used primarily for sleeping
02821627-n	grc:lemma	δώμημα
02821627-n	grc:lemma	κέλλα
02821627-n	grc:lemma	καλυβός
02821627-n	grc:lemma	θυρώματα
02821627-n	grc:lemma	οἰκίδιον
02821627-n	grc:lemma	κοιμητήριον
02821627-n	grc:lemma	δωμάτιον
02821627-n	grc:lemma	τέραμνον
#02823030-n	eng:def	0	any workplace where people are very busy
02823030-n	grc:lemma	σίμβλος
02823030-n	grc:lemma	σμῆνος
02823030-n	grc:lemma	μελισσοφάτνη
02823030-n	grc:lemma	μελισσουργεῖον
#02824448-n	eng:def	0	a hollow device made of metal that makes a ringing sound when struck
02824448-n	grc:lemma	κώδων
#02827606-n	eng:def	0	a band to tie or buckle around the body (usually at the waist)
02827606-n	grc:lemma	ἀορτήρ
02827606-n	grc:lemma	περίδεσμος
02827606-n	grc:lemma	ζώνη
02827606-n	grc:lemma	ζῶστρον
02827606-n	grc:lemma	μίτρα
#02827883-n	eng:def	0	endless loop of flexible material between two rotating shafts or pulleys
02827883-n	grc:lemma	ἀορτήρ
02827883-n	grc:lemma	περίδεσμος
02827883-n	grc:lemma	ζώνη
02827883-n	grc:lemma	ζῶστρον
02827883-n	grc:lemma	μίτρα
#02828884-n	eng:def	0	a long seat for more than one person
02828884-n	grc:lemma	πλακίς
02828884-n	grc:lemma	θρᾶνος
#02829696-n	eng:def	0	curved segment (of a road or river or railroad track etc.)
02829696-n	grc:lemma	ἀνακαμπή
02829696-n	grc:lemma	περιλυγίζω
02829696-n	grc:lemma	παρακλίνω
02829696-n	grc:lemma	ἐπικλάω
02829696-n	grc:lemma	ἐπικαμπή
02829696-n	grc:lemma	ἄγκος
02829696-n	grc:lemma	διακαμπυλόω
02829696-n	grc:lemma	γνάμπτω
02829696-n	grc:lemma	ὑπογνάμπτω
02829696-n	grc:lemma	λιάζομαι
02829696-n	grc:lemma	ἐγκάμπτω
02829696-n	grc:lemma	κάμπτω
02829696-n	grc:lemma	καμπτήρ
02829696-n	grc:lemma	καμπύλλω
02829696-n	grc:lemma	περικλάω
02829696-n	grc:lemma	συγκάμπτω
02829696-n	grc:lemma	ἐπικατακλάω
02829696-n	grc:lemma	σκολίωμα
02829696-n	grc:lemma	ἐπικλίνεια
02829696-n	grc:lemma	ῥαιβόω
02829696-n	grc:lemma	ἐπικαμπία
02829696-n	grc:lemma	ἐπιγνάμπτω
02829696-n	grc:lemma	ὑποκαμπή
02829696-n	grc:lemma	ἀγκυλόω
02829696-n	grc:lemma	γουνός
#02834778-n	eng:def	0	a wheeled vehicle that has two wheels and is moved by foot pedals
02834778-n	grc:lemma	ἀποκάμπτω
02834778-n	grc:lemma	τροχός
02834778-n	grc:lemma	ἀνακύκλωμα
#02836392-n	eng:def	0	a coffin along with its stand
02836392-n	grc:lemma	φέρετρον
02836392-n	grc:lemma	φέρτρον
#02844714-n	eng:def	0	piece of metal held in horse's mouth by reins and used to control the horse while riding
02844714-n	grc:lemma	ἄκολος
02844714-n	grc:lemma	ψίξ
02844714-n	grc:lemma	ἐχέγναθον
02844714-n	grc:lemma	ψακάς
02844714-n	grc:lemma	χαλινός
02844714-n	grc:lemma	ψωμός
02844714-n	grc:lemma	ἐνστόμισμα
02844714-n	grc:lemma	θρύμμα
#02849154-n	eng:def	0	bedding that keeps a person warm in bed
02849154-n	grc:lemma	ἐπηλυγάζω
02849154-n	grc:lemma	περισκεπάζω
02849154-n	grc:lemma	πνιγεύς
02849154-n	grc:lemma	ἐπιθόρνυμαι
02849154-n	grc:lemma	μαστάριον
02849154-n	grc:lemma	θιγάνα
02849154-n	grc:lemma	ἀμπέχω
02849154-n	grc:lemma	στεγάζω
02849154-n	grc:lemma	σκύφωμα
02849154-n	grc:lemma	σκεπάζω
02849154-n	grc:lemma	εἰλύω
02849154-n	grc:lemma	ἐπίθημα
02849154-n	grc:lemma	ἐλυτρόω
02849154-n	grc:lemma	πῶμα
02849154-n	grc:lemma	ὀχεύω
02849154-n	grc:lemma	ἔπηλις
02849154-n	grc:lemma	ἐπίπωμα
02849154-n	grc:lemma	σκεπάω
02849154-n	grc:lemma	κεύθω
02849154-n	grc:lemma	ῥῆγος
02849154-n	grc:lemma	ἐνείλημα
02849154-n	grc:lemma	βατέω
02849154-n	grc:lemma	καλύπτω
02849154-n	grc:lemma	καταέννυμι
02849154-n	grc:lemma	ἐπικάλυμμα
02849154-n	grc:lemma	στέγαστρον
02849154-n	grc:lemma	κρύπτω
02849154-n	grc:lemma	ἐποχεύω
02849154-n	grc:lemma	ἐπίθεμα
02849154-n	grc:lemma	σκυλόω
02849154-n	grc:lemma	πυκάζω
#02853218-n	eng:def	0	prevents access or progress
02853218-n	grc:lemma	εὐαποτείχιστος
02853218-n	grc:lemma	πολιορκέω
02853218-n	grc:lemma	προσκαθεδρία
02853218-n	grc:lemma	περιορμέω
#02858304-n	eng:def	0	a small vessel for travel on water
02858304-n	grc:lemma	σκαφόπλωρος
02858304-n	grc:lemma	ἄκατος
02858304-n	grc:lemma	πλοιάριον
02858304-n	grc:lemma	λέμβος
02858304-n	grc:lemma	κέρκουρος
02858304-n	grc:lemma	μάδαρα
02858304-n	grc:lemma	σκαφίς
02858304-n	grc:lemma	πορθμίς
02858304-n	grc:lemma	κυβαία
#02862048-n	eng:def	0	armor that protects the wearer's whole body
02862048-n	grc:lemma	καταφράκτης
#02865931-n	eng:def	0	the part of a lock that is engaged or withdrawn with a key
02865931-n	grc:lemma	γόμφος
02865931-n	grc:lemma	σήθω
02865931-n	grc:lemma	μοχλόω
02865931-n	grc:lemma	ζύγωμα
02865931-n	grc:lemma	καταβλής
02865931-n	grc:lemma	σάω
02865931-n	grc:lemma	κληίς
02865931-n	grc:lemma	ἐπιμοχλεύω
#02875013-n	eng:def	0	a strip forming the outer edge of something
02875013-n	grc:lemma	λῶμα
02875013-n	grc:lemma	στροφίολος
02875013-n	grc:lemma	σύγκλεισμα
02875013-n	grc:lemma	χεῖλος
02875013-n	grc:lemma	ἐσχατιά
02875013-n	grc:lemma	ἐσχατιή
02875013-n	grc:lemma	παρῴα
02875013-n	grc:lemma	πεζίς
02875013-n	grc:lemma	κράσπεδον
#02879718-n	eng:def	0	a weapon for shooting arrows, composed of a curved piece of resilient wood with a taut cord to propel the arrow
02879718-n	grc:lemma	τόξον
02879718-n	grc:lemma	βιός
02879718-n	grc:lemma	ταλάωρ
02879718-n	grc:lemma	ἠμύω
02879718-n	grc:lemma	βαύ
02879718-n	grc:lemma	πρῷρα
#02880008-n	eng:def	0	front part of a vessel or aircraft
02880008-n	grc:lemma	ἄωρος
02880008-n	grc:lemma	στύπος
02880008-n	grc:lemma	δόρυ
02880008-n	grc:lemma	στεῖρα
02880008-n	grc:lemma	τόξον
02880008-n	grc:lemma	ἐμπρόσθιος
